Date,Open,High,Low,Close,Adj Close,Volume
2009-02-24,4750.919921875,4776.740234375,4668.830078125,4723.02001953125,4723.02001953125,117943500
2009-02-25,4774.509765625,4791.89990234375,4660.8701171875,4702.5,4702.5,96527400
2009-02-26,4784.02001953125,4802.18017578125,4721.81005859375,4770.77978515625,4770.77978515625,105439800
2009-02-27,4674.97998046875,4690.669921875,4608.81982421875,4690.669921875,4690.669921875,99743500
2009-03-02,4576.77001953125,4576.77001953125,4438.27001953125,4438.27001953125,4438.27001953125,93242800
2009-03-03,4472.25,4519.759765625,4357.0,4358.0,4358.0,93625300
2009-03-04,4402.14990234375,4470.39013671875,4349.6201171875,4463.669921875,4463.669921875,96657700
2009-03-05,4434.89013671875,4503.6298828125,4390.18017578125,4390.18017578125,4390.18017578125,93102300
2009-03-06,4380.22998046875,4419.14013671875,4311.60986328125,4311.60986328125,4311.60986328125,99306000
2009-03-09,4319.669921875,4345.0498046875,4234.9599609375,4307.669921875,4307.669921875,97877900
2009-03-10,4296.56982421875,4531.75,4296.47021484375,4512.5498046875,4512.5498046875,103649800
2009-03-11,4507.60009765625,4626.60986328125,4486.990234375,4576.97021484375,4576.97021484375,99717200
2009-03-12,4556.85986328125,4694.08984375,4482.259765625,4645.77978515625,4645.77978515625,96989100
2009-03-13,4713.06005859375,4774.72021484375,4683.72998046875,4726.740234375,4726.740234375,84568500
2009-03-16,4788.43994140625,4823.3701171875,4750.27978515625,4816.43017578125,4816.43017578125,83253600
2009-03-17,4766.89013671875,4826.35986328125,4741.60009765625,4813.77978515625,4813.77978515625,90250400
2009-03-18,4839.8798828125,4871.39013671875,4729.759765625,4783.31982421875,4783.31982421875,103665800
2009-03-19,4826.66015625,4901.66015625,4765.39990234375,4794.6298828125,4794.6298828125,154096600
2009-03-20,4727.22998046875,4842.240234375,4721.080078125,4787.169921875,4787.169921875,207423200
2009-03-23,4863.27978515625,4931.06982421875,4829.58984375,4931.06982421875,4931.06982421875,88654100
2009-03-24,4986.43017578125,4995.4599609375,4886.740234375,4923.66015625,4923.66015625,84775000
2009-03-25,4918.56005859375,5006.919921875,4901.81005859375,4970.3798828125,4970.3798828125,72022800
2009-03-26,4977.89013671875,5001.830078125,4897.64990234375,4966.740234375,4966.740234375,69103000
2009-03-27,4965.47021484375,4982.06982421875,4866.66015625,4872.330078125,4872.330078125,72124800
2009-03-30,4798.14013671875,4838.39990234375,4713.9599609375,4745.759765625,4745.759765625,63504500
2009-03-31,4811.7900390625,4928.75,4810.66015625,4927.43017578125,4927.43017578125,68965000
2009-04-01,4933.75,5014.89990234375,4837.02001953125,5014.89990234375,5014.89990234375,77240400
2009-04-02,5107.009765625,5180.52978515625,5098.08984375,5178.52978515625,5178.52978515625,103864700
2009-04-03,5147.91015625,5151.259765625,4996.0498046875,5042.990234375,5042.990234375,88982400
2009-04-06,5045.22021484375,5112.35009765625,4944.52978515625,5002.080078125,5002.080078125,78031300
2009-04-07,5041.64013671875,5050.27001953125,4960.68994140625,4974.2001953125,4974.2001953125,68654200
2009-04-08,4894.39990234375,5000.68994140625,4884.56982421875,4999.7998046875,4999.7998046875,58475000
2009-04-09,5041.33984375,5076.93994140625,4953.93994140625,5070.60009765625,5070.60009765625,79114100
2009-04-14,5092.5498046875,5130.52001953125,5048.6201171875,5099.31982421875,5099.31982421875,101397800
2009-04-15,5046.85986328125,5124.16015625,5032.72021484375,5065.43017578125,5065.43017578125,80481400
2009-04-16,5117.81982421875,5163.9501953125,5077.7998046875,5163.9501953125,5163.9501953125,81620500
2009-04-17,5172.27001953125,5237.47998046875,5154.93994140625,5192.6298828125,5192.6298828125,122787200
2009-04-20,5186.4501953125,5216.4501953125,5055.06982421875,5065.18017578125,5065.18017578125,81837600
2009-04-21,5060.0498046875,5101.14990234375,4953.18017578125,5076.72021484375,5076.72021484375,86690600
2009-04-22,4986.2998046875,5086.60009765625,4967.97998046875,5063.7001953125,5063.7001953125,106479800
2009-04-23,5077.22998046875,5097.08984375,4990.93017578125,5023.89990234375,5023.89990234375,101067500
2009-04-24,5026.169921875,5119.10986328125,5023.759765625,5113.0498046875,5113.0498046875,76723600
2009-04-27,5077.06005859375,5176.35009765625,5048.58984375,5175.97021484375,5175.97021484375,67932000
2009-04-28,5080.60009765625,5140.93994140625,5050.080078125,5109.08984375,5109.08984375,76336800
2009-04-29,5093.330078125,5152.81005859375,5076.89990234375,5152.72021484375,5152.72021484375,82787500
2009-04-30,5211.509765625,5285.77001953125,5208.39013671875,5225.919921875,5225.919921875,103661600
2009-05-04,5274.08984375,5327.4599609375,5229.52978515625,5318.33984375,5318.33984375,69517100
2009-05-05,5319.85009765625,5335.89990234375,5265.16015625,5280.93017578125,5280.93017578125,86174200
2009-05-06,5273.240234375,5355.35986328125,5253.35009765625,5319.259765625,5319.259765625,88064500
2009-05-07,5345.4501953125,5411.97998046875,5294.02978515625,5325.6298828125,5325.6298828125,99516400
2009-05-08,5368.509765625,5401.2998046875,5336.89990234375,5391.009765625,5391.009765625,87044600
2009-05-11,5378.35986328125,5381.669921875,5314.259765625,5358.93994140625,5358.93994140625,81972400
2009-05-12,5319.77978515625,5401.68017578125,5317.7001953125,5346.02978515625,5346.02978515625,94165200
2009-05-13,5371.81005859375,5406.85986328125,5260.18994140625,5277.3701171875,5277.3701171875,129031800
2009-05-14,5269.2099609375,5366.2001953125,5219.06005859375,5360.0,5360.0,96042900
2009-05-15,5408.5,5409.919921875,5306.490234375,5350.669921875,5350.669921875,119639800
2009-05-18,5306.77001953125,5435.1201171875,5268.830078125,5435.1201171875,5435.1201171875,58802800
2009-05-19,5467.06005859375,5524.43994140625,5467.06005859375,5498.7998046875,5498.7998046875,78173400
2009-05-20,5493.81982421875,5546.240234375,5472.7001953125,5509.27001953125,5509.27001953125,74827500
2009-05-22,5436.93017578125,5462.8798828125,5385.93994140625,5409.259765625,5409.259765625,56954100
2009-05-25,5430.08984375,5453.08984375,5371.85986328125,5446.240234375,5446.240234375,26639700
2009-05-26,5399.6298828125,5441.669921875,5345.72021484375,5431.27001953125,5431.27001953125,65931500
2009-05-27,5451.56982421875,5463.10986328125,5393.14990234375,5419.419921875,5419.419921875,62784100
2009-05-28,5377.56982421875,5386.2099609375,5311.77001953125,5350.58984375,5350.58984375,56698200
2009-05-29,5387.85009765625,5401.4501953125,5339.97021484375,5349.740234375,5349.740234375,88908200
2009-06-02,5440.6298828125,5447.47998046875,5364.169921875,5432.22021484375,5432.22021484375,83908400
2009-06-03,5438.97021484375,5454.72998046875,5366.22021484375,5384.7099609375,5384.7099609375,59740100
2009-06-04,5390.759765625,5442.91015625,5390.5498046875,5422.2099609375,5422.2099609375,53795900
2009-06-05,5452.52978515625,5486.3701171875,5398.89990234375,5398.89990234375,5398.89990234375,77022500
2009-06-08,5407.43994140625,5421.169921875,5347.18017578125,5391.72021484375,5391.72021484375,62500900
2009-06-09,5425.0400390625,5438.5,5373.5498046875,5388.669921875,5388.669921875,52009500
2009-06-10,5435.7001953125,5475.83984375,5423.56982421875,5436.39013671875,5436.39013671875,69656800
2009-06-11,5442.06005859375,5502.02978515625,5442.06005859375,5483.85009765625,5483.85009765625,48153200
2009-06-12,5488.89990234375,5532.509765625,5483.60986328125,5521.83984375,5521.83984375,66607200
2009-06-15,5488.35009765625,5492.77001953125,5400.14990234375,5400.14990234375,5400.14990234375,63462400
2009-06-16,5394.66015625,5426.7998046875,5356.85986328125,5377.10009765625,5377.10009765625,61674200
2009-06-17,5358.85009765625,5379.490234375,5269.4599609375,5302.2900390625,5302.2900390625,74744400
2009-06-18,5321.330078125,5385.5498046875,5282.56005859375,5376.83984375,5376.83984375,66338300
2009-06-19,5422.89013671875,5449.169921875,5402.60009765625,5421.58984375,5421.58984375,100820200
2009-06-22,5406.0,5420.39013671875,5307.6298828125,5310.3701171875,5310.3701171875,57617500
2009-06-23,5287.7998046875,5364.56005859375,5286.10009765625,5321.31005859375,5321.31005859375,72314600
2009-06-24,5338.7900390625,5453.2900390625,5299.35986328125,5443.419921875,5443.419921875,56786200
2009-06-25,5417.58984375,5437.39990234375,5314.06982421875,5361.2998046875,5361.2998046875,73917200
2009-06-26,5407.77001953125,5428.93017578125,5343.97021484375,5375.990234375,5375.990234375,130552900
2009-06-29,5365.830078125,5456.7099609375,5364.18017578125,5443.4501953125,5443.4501953125,86302900
2009-06-30,5472.75,5481.97021484375,5387.64990234375,5403.97021484375,5403.97021484375,88922300
2009-07-01,5431.14013671875,5480.81982421875,5428.490234375,5472.93994140625,5472.93994140625,56560100
2009-07-02,5450.759765625,5461.16015625,5353.52001953125,5355.22998046875,5355.22998046875,55100400
2009-07-03,5370.14013671875,5372.85986328125,5323.490234375,5338.509765625,5338.509765625,39599100
2009-07-06,5308.10986328125,5358.509765625,5280.8701171875,5354.14990234375,5354.14990234375,51297600
2009-07-07,5366.0498046875,5396.91015625,5329.2001953125,5329.2001953125,5329.2001953125,53146200
2009-07-08,5305.10009765625,5352.89990234375,5289.39013671875,5289.39013671875,5289.39013671875,59482800
2009-07-09,5318.0,5346.7900390625,5300.169921875,5305.39013671875,5305.39013671875,64030300
2009-07-10,5283.35986328125,5286.0,5230.02001953125,5237.81005859375,5237.81005859375,55289200
2009-07-13,5222.5400390625,5315.77978515625,5204.77978515625,5315.2900390625,5315.2900390625,52452900
2009-07-14,5355.7900390625,5396.89013671875,5330.16015625,5365.0498046875,5365.0498046875,66895600
2009-07-15,5389.0,5473.7900390625,5387.68994140625,5473.330078125,5473.330078125,65452800
2009-07-16,5484.22998046875,5560.89013671875,5473.66015625,5538.56982421875,5538.56982421875,60522800
2009-07-17,5578.39990234375,5601.66015625,5551.0498046875,5594.14013671875,5594.14013671875,56099600
2009-07-20,5615.8701171875,5660.509765625,5604.3701171875,5627.93017578125,5627.93017578125,52093200
2009-07-21,5632.56982421875,5677.31005859375,5622.47998046875,5636.18994140625,5636.18994140625,55187600
2009-07-22,5640.33984375,5649.33984375,5604.22998046875,5637.02001953125,5637.02001953125,58600800
2009-07-23,5666.5498046875,5765.509765625,5637.2001953125,5765.509765625,5765.509765625,84632500
2009-07-24,5734.39013671875,5788.10009765625,5723.14013671875,5760.89990234375,5760.89990234375,72840800
2009-07-27,5803.02001953125,5807.83984375,5749.6298828125,5774.89013671875,5774.89013671875,53574700
2009-07-28,5802.6201171875,5826.009765625,5749.72021484375,5762.7998046875,5762.7998046875,56695000
2009-07-29,5756.7001953125,5811.72021484375,5754.830078125,5787.18994140625,5787.18994140625,55648100
2009-07-30,5817.47021484375,5936.64013671875,5814.81005859375,5932.6201171875,5932.6201171875,67094800
2009-07-31,5912.759765625,5978.0400390625,5910.5,5950.68994140625,5950.68994140625,83963900
2009-08-03,5954.66015625,6002.240234375,5952.52001953125,5967.43017578125,5967.43017578125,77767900
2009-08-04,5964.43017578125,5978.10009765625,5896.85986328125,5939.77978515625,5939.77978515625,78727700
2009-08-05,5927.68994140625,5959.259765625,5893.18994140625,5911.91015625,5911.91015625,58931900
2009-08-06,5959.2900390625,6000.14990234375,5940.2900390625,5968.080078125,5968.080078125,58919200
2009-08-07,5933.7001953125,6026.75,5902.919921875,6026.39990234375,6026.39990234375,66809000
2009-08-10,5998.64990234375,6015.72021484375,5984.93017578125,6007.5498046875,6007.5498046875,37271300
2009-08-11,6003.4501953125,6016.81982421875,5939.10986328125,5949.97998046875,5949.97998046875,55195300
2009-08-12,5919.169921875,5966.490234375,5873.509765625,5962.490234375,5962.490234375,89929600
2009-08-13,5968.85009765625,6014.10986328125,5965.0400390625,5986.72021484375,5986.72021484375,100773100
2009-08-14,6002.89990234375,6040.1298828125,5955.8798828125,5985.2998046875,5985.2998046875,67628500
2009-08-17,5938.419921875,5945.35009765625,5860.77001953125,5883.7001953125,5883.7001953125,60338300
2009-08-18,5905.58984375,5953.75,5883.83984375,5953.75,5953.75,53405200
2009-08-19,5920.5498046875,5988.97998046875,5897.72998046875,5980.7900390625,5980.7900390625,70757800
2009-08-20,6019.509765625,6067.64013671875,6016.91015625,6032.0498046875,6032.0498046875,109981400
2009-08-21,6036.06982421875,6149.56982421875,6034.81005859375,6139.7998046875,6139.7998046875,113925300
2009-08-24,6175.52978515625,6205.080078125,6152.85009765625,6194.39013671875,6194.39013671875,75032000
2009-08-25,6153.35009765625,6222.27001953125,6145.68994140625,6200.85009765625,6200.85009765625,57909400
2009-08-26,6187.759765625,6216.91015625,6162.47998046875,6176.97021484375,6176.97021484375,55481500
2009-08-27,6165.669921875,6189.009765625,6131.3701171875,6169.18994140625,6169.18994140625,66638900
2009-08-28,6203.490234375,6262.2900390625,6188.16015625,6211.580078125,6211.580078125,60878100
2009-08-31,6173.2900390625,6223.25,6165.10986328125,6217.1201171875,6217.1201171875,70363600
2009-09-01,6249.759765625,6251.83984375,6123.35986328125,6128.169921875,6128.169921875,72396800
2009-09-02,6106.3798828125,6121.14990234375,6036.10009765625,6089.240234375,6089.240234375,74995300
2009-09-03,6095.6201171875,6100.64013671875,6048.60986328125,6073.72021484375,6073.72021484375,65952000
2009-09-04,6099.52978515625,6131.31982421875,6086.8701171875,6119.06982421875,6119.06982421875,53174800
2009-09-07,6170.81982421875,6193.5,6155.75,6181.97021484375,6181.97021484375,37248600
2009-09-08,6202.60009765625,6214.10986328125,6164.35009765625,6194.72021484375,6194.72021484375,48120300
2009-09-09,6170.9599609375,6202.0400390625,6152.60009765625,6202.0400390625,6202.0400390625,61714400
2009-09-10,6233.52978515625,6236.22021484375,6174.85009765625,6208.43017578125,6208.43017578125,65291100
2009-09-11,6227.68994140625,6241.14013671875,6203.43017578125,6232.990234375,6232.990234375,57374200
2009-09-14,6186.75,6230.85009765625,6159.35009765625,6225.64013671875,6225.64013671875,43664600
2009-09-15,6226.3701171875,6236.93017578125,6192.93017578125,6213.18994140625,6213.18994140625,49771800
2009-09-16,6224.18994140625,6319.43994140625,6224.18994140625,6299.91015625,6299.91015625,57611300
2009-09-17,6345.58984375,6347.2998046875,6299.52001953125,6317.72021484375,6317.72021484375,77311600
2009-09-18,6310.56982421875,6355.6298828125,6304.56982421875,6325.14990234375,6325.14990234375,139886300
2009-09-21,6320.33984375,6329.77001953125,6273.3701171875,6306.22998046875,6306.22998046875,46547900
2009-09-22,6322.6201171875,6394.64990234375,6322.0498046875,6340.72021484375,6340.72021484375,54710600
2009-09-23,6340.419921875,6385.080078125,6337.080078125,6349.830078125,6349.830078125,48776200
2009-09-24,6313.60009765625,6352.0,6258.85986328125,6275.43994140625,6275.43994140625,59217100
2009-09-25,6271.830078125,6274.47021484375,6211.97998046875,6236.91015625,6236.91015625,55468100
2009-09-28,6208.1298828125,6292.64990234375,6161.9599609375,6289.27001953125,6289.27001953125,50534700
2009-09-29,6306.47021484375,6330.990234375,6266.72998046875,6316.72021484375,6316.72021484375,46563200
2009-09-30,6319.83984375,6356.68994140625,6275.22021484375,6323.18017578125,6323.18017578125,61423600
2009-10-01,6332.81982421875,6367.169921875,6240.3798828125,6255.169921875,6255.169921875,89792800
2009-10-02,6210.41015625,6217.2001953125,6108.31005859375,6150.169921875,6150.169921875,91852900
2009-10-05,6139.2900390625,6189.97998046875,6126.740234375,6162.89990234375,6162.89990234375,45794100
2009-10-06,6201.16015625,6293.33984375,6174.47021484375,6277.16015625,6277.16015625,61527300
2009-10-07,6254.259765625,6296.740234375,6244.39990234375,6260.14990234375,6260.14990234375,55096200
2009-10-08,6317.7001953125,6330.3701171875,6271.6201171875,6305.7998046875,6305.7998046875,55858400
2009-10-09,6294.27001953125,6329.77978515625,6271.43017578125,6291.64013671875,6291.64013671875,45943800
2009-10-12,6313.77978515625,6404.169921875,6309.9599609375,6377.77978515625,6377.77978515625,47679700
2009-10-13,6374.91015625,6389.2900390625,6309.60986328125,6321.259765625,6321.259765625,50659000
2009-10-14,6372.1201171875,6424.85009765625,6359.330078125,6405.919921875,6405.919921875,69306800
2009-10-15,6400.33984375,6413.759765625,6361.830078125,6383.18994140625,6383.18994140625,62275100
2009-10-16,6415.18017578125,6434.27978515625,6310.72998046875,6345.259765625,6345.259765625,60106300
2009-10-19,6382.52978515625,6444.47998046875,6380.169921875,6436.3701171875,6436.3701171875,52867900
2009-10-20,6448.02001953125,6467.259765625,6407.990234375,6427.2900390625,6427.2900390625,58796700
2009-10-21,6427.419921875,6458.669921875,6346.31982421875,6434.66015625,6434.66015625,71638100
2009-10-22,6370.56005859375,6440.43994140625,6332.5400390625,6405.91015625,6405.91015625,78138000
2009-10-23,6454.75,6473.64990234375,6371.81982421875,6378.06005859375,6378.06005859375,62923900
2009-10-26,6405.35986328125,6409.580078125,6291.64990234375,6303.35009765625,6303.35009765625,58783600
2009-10-27,6318.2900390625,6393.8701171875,6296.3798828125,6367.97021484375,6367.97021484375,76380800
2009-10-28,6353.43017578125,6357.64990234375,6268.740234375,6279.93994140625,6279.93994140625,85109800
2009-10-29,6234.10009765625,6357.3798828125,6222.47021484375,6351.27001953125,6351.27001953125,88869900
2009-10-30,6365.60986328125,6395.169921875,6275.6201171875,6285.759765625,6285.759765625,78596200
2009-11-02,6256.43994140625,6312.509765625,6231.81005859375,6291.22021484375,6291.22021484375,59482100
2009-11-03,6229.0400390625,6236.0,6146.08984375,6213.35009765625,6213.35009765625,112589700
2009-11-04,6238.39013671875,6280.75,6220.009765625,6267.10986328125,6267.10986328125,64872100
2009-11-05,6204.2998046875,6306.64013671875,6195.72998046875,6285.2001953125,6285.2001953125,60130900
2009-11-06,6286.60986328125,6317.10009765625,6229.0400390625,6293.60986328125,6293.60986328125,56715200
2009-11-09,6352.0,6391.43017578125,6341.85009765625,6385.14013671875,6385.14013671875,50549500
2009-11-10,6392.7001953125,6399.419921875,6360.77001953125,6369.10009765625,6369.10009765625,44435300
2009-11-11,6415.56005859375,6423.169921875,6356.60009765625,6374.7001953125,6374.7001953125,53204600
2009-11-12,6348.91015625,6378.080078125,6332.0498046875,6355.759765625,6355.759765625,25029500
2009-11-13,6330.85986328125,6356.5400390625,6296.77978515625,6351.080078125,6351.080078125,62410200
2009-11-16,6385.66015625,6434.91015625,6384.0498046875,6422.81005859375,6422.81005859375,60801600
2009-11-17,6409.9501953125,6423.240234375,6367.77978515625,6376.39990234375,6376.39990234375,66642700
2009-11-18,6399.4599609375,6432.64990234375,6368.97021484375,6368.97021484375,6368.97021484375,54250900
2009-11-19,6347.4501953125,6353.06005859375,6274.240234375,6286.81005859375,6286.81005859375,60789200
2009-11-20,6298.10009765625,6318.8798828125,6233.43994140625,6277.4599609375,6277.4599609375,74183500
2009-11-23,6321.25,6429.27978515625,6319.68017578125,6410.240234375,6410.240234375,55694600
2009-11-24,6371.56982421875,6437.93994140625,6366.330078125,6397.52978515625,6397.52978515625,59392600
2009-11-25,6440.58984375,6445.169921875,6397.3798828125,6422.2001953125,6422.2001953125,57785000
2009-11-26,6391.58984375,6394.39990234375,6262.72998046875,6283.3798828125,6283.3798828125,74016800
2009-11-27,6182.93994140625,6365.2900390625,6179.33984375,6336.66015625,6336.66015625,73863900
2009-11-30,6359.85986328125,6364.25,6260.9501953125,6260.9501953125,6260.9501953125,73700800
2009-12-01,6308.169921875,6380.89990234375,6308.169921875,6372.080078125,6372.080078125,47845300
2009-12-02,6370.8701171875,6422.72998046875,6364.64990234375,6386.5400390625,6386.5400390625,57731900
2009-12-03,6423.7099609375,6482.080078125,6417.14990234375,6444.080078125,6444.080078125,59760700
2009-12-04,6412.60986328125,6521.1201171875,6397.06005859375,6501.16015625,6501.16015625,73728700
2009-12-07,6481.72998046875,6496.60986328125,6446.02978515625,6470.60986328125,6470.60986328125,51279200
2009-12-08,6457.06005859375,6506.77978515625,6372.81005859375,6399.740234375,6399.740234375,66538900
2009-12-09,6372.68017578125,6411.68017578125,6331.830078125,6351.7099609375,6351.7099609375,64534400
2009-12-10,6360.509765625,6435.009765625,6350.919921875,6410.64013671875,6410.64013671875,65125500
2009-12-11,6440.52001953125,6457.41015625,6411.580078125,6411.580078125,6411.580078125,54695400
2009-12-14,6462.10986328125,6465.31005859375,6411.759765625,6433.08984375,6433.08984375,50043700
2009-12-15,6452.35009765625,6460.169921875,6422.06982421875,6439.39990234375,6439.39990234375,48116200
2009-12-16,6436.990234375,6532.31982421875,6435.60986328125,6532.31982421875,6532.31982421875,60178300
2009-12-17,6500.77001953125,6539.509765625,6476.0498046875,6489.22998046875,6489.22998046875,64412100
2009-12-18,6516.97021484375,6532.47998046875,6463.9599609375,6464.31982421875,6464.31982421875,100135400
2009-12-21,6492.990234375,6526.10009765625,6472.81005859375,6504.43994140625,6504.43994140625,44225700
2009-12-22,6526.72998046875,6592.009765625,6526.68017578125,6582.89990234375,6582.89990234375,39884300
2009-12-23,6608.60009765625,6608.60009765625,6556.3701171875,6579.97998046875,6579.97998046875,31540600
2009-12-24,6579.97998046875,6579.97998046875,6579.97998046875,6579.97998046875,6579.97998046875,0
2009-12-28,6603.41015625,6606.0498046875,6582.60009765625,6591.009765625,6591.009765625,22928100
2009-12-29,6601.240234375,6615.5498046875,6586.81005859375,6608.52001953125,6608.52001953125,22134700
2009-12-30,6606.14013671875,6609.72998046875,6530.89990234375,6545.91015625,6545.91015625,22491900
2009-12-31,6545.91015625,6545.91015625,6545.91015625,6545.91015625,6545.91015625,0
2010-01-04,6578.4501953125,6631.43994140625,6575.9599609375,6631.43994140625,6631.43994140625,59578000
2010-01-05,6620.66015625,6622.35986328125,6547.43017578125,6579.259765625,6579.259765625,67868600
2010-01-06,6598.18017578125,6607.7900390625,6550.10009765625,6559.41015625,6559.41015625,54027100
2010-01-07,6536.5,6574.16015625,6494.89990234375,6555.35986328125,6555.35986328125,67842700
2010-01-08,6574.669921875,6635.77978515625,6573.9501953125,6617.8798828125,6617.8798828125,76094500
2010-01-11,6652.77978515625,6666.4501953125,6592.259765625,6592.259765625,6592.259765625,59535200
2010-01-12,6596.669921875,6608.81005859375,6517.330078125,6541.89990234375,6541.89990234375,63201700
2010-01-13,6508.2099609375,6573.06982421875,6507.85986328125,6554.5498046875,6554.5498046875,60682800
2010-01-14,6588.75,6646.52001953125,6573.64013671875,6627.419921875,6627.419921875,62677300
2010-01-15,6637.43994140625,6664.4599609375,6562.14990234375,6576.02001953125,6576.02001953125,82925900
2010-01-18,6618.16015625,6624.3701171875,6589.8798828125,6603.77978515625,6603.77978515625,49263200
2010-01-19,6594.97998046875,6639.0498046875,6518.77978515625,6633.85986328125,6633.85986328125,70931300
2010-01-20,6614.9599609375,6657.52978515625,6575.6201171875,6586.52978515625,6586.52978515625,79419400
2010-01-21,6625.240234375,6666.18017578125,6576.259765625,6578.9501953125,6578.9501953125,86545500
2010-01-22,6541.7998046875,6556.22998046875,6449.22021484375,6493.9599609375,6493.9599609375,122905700
2010-01-25,6456.35009765625,6508.93994140625,6441.580078125,6451.2998046875,6451.2998046875,82658800
2010-01-26,6404.1298828125,6484.22998046875,6386.0400390625,6484.22998046875,6484.22998046875,82960500
2010-01-27,6428.2001953125,6501.2001953125,6423.93017578125,6473.02978515625,6473.02978515625,89724700
2010-01-28,6543.56982421875,6551.06982421875,6442.41015625,6442.41015625,6442.41015625,85397500
2010-01-29,6456.1201171875,6473.60009765625,6404.18017578125,6440.72021484375,6440.72021484375,77899400
2010-02-01,6408.68017578125,6496.330078125,6403.580078125,6496.330078125,6496.330078125,69302400
2010-02-02,6514.97021484375,6572.81982421875,6491.669921875,6550.1201171875,6550.1201171875,70217800
2010-02-03,6552.7001953125,6564.2099609375,6523.259765625,6553.7998046875,6553.7998046875,73290800
2010-02-04,6557.3798828125,6569.47998046875,6389.68017578125,6396.509765625,6396.509765625,91647800
2010-02-05,6357.6298828125,6383.10009765625,6245.6298828125,6264.330078125,6264.330078125,115565100
2010-02-08,6278.18994140625,6362.14013671875,6240.240234375,6347.14013671875,6347.14013671875,77903000
2010-02-09,6341.8798828125,6371.81982421875,6298.72021484375,6314.75,6314.75,95079500
2010-02-10,6364.16015625,6386.8701171875,6313.43994140625,6333.990234375,6333.990234375,79671900
2010-02-11,6378.5400390625,6426.16015625,6353.22021484375,6403.419921875,6403.419921875,88253500
2010-02-12,6439.22021484375,6465.8798828125,6378.68017578125,6416.2001953125,6416.2001953125,67712600
2010-02-15,6450.0498046875,6464.43017578125,6431.52978515625,6440.759765625,6440.759765625,37702000
2010-02-16,6485.22998046875,6516.77978515625,6436.83984375,6497.66015625,6497.66015625,62320300
2010-02-17,6548.3798828125,6578.56982421875,6534.2001953125,6567.60009765625,6567.60009765625,71703400
2010-02-18,6583.5498046875,6638.22021484375,6572.669921875,6637.2900390625,6637.2900390625,82933700
2010-02-19,6591.0498046875,6720.8701171875,6588.77978515625,6709.68017578125,6709.68017578125,225287200
2010-02-22,6733.8798828125,6735.43994140625,6679.7998046875,6687.41015625,6687.41015625,56950500
2010-02-23,6698.08984375,6715.6298828125,6642.240234375,6649.08984375,6649.08984375,65642900
2010-02-24,6664.7099609375,6695.91015625,6638.64990234375,6687.9501953125,6687.9501953125,55420900
2010-02-25,6674.66015625,6701.06005859375,6614.64013671875,6643.9599609375,6643.9599609375,58060900
2010-02-26,6688.27001953125,6711.16015625,6654.14990234375,6710.990234375,6710.990234375,61886000
2010-03-01,6756.33984375,6791.47998046875,6744.97021484375,6791.47998046875,6791.47998046875,69157000
2010-03-02,6780.490234375,6833.60986328125,6751.60009765625,6820.0400390625,6820.0400390625,69953400
2010-03-03,6806.7998046875,6824.0498046875,6781.2998046875,6813.16015625,6813.16015625,64261400
2010-03-04,6775.7900390625,6813.009765625,6760.009765625,6804.8701171875,6804.8701171875,63425800
2010-03-05,6809.3701171875,6855.06982421875,6787.490234375,6847.77978515625,6847.77978515625,71385200
2010-03-08,6865.2998046875,6873.18994140625,6823.39013671875,6851.2001953125,6851.2001953125,54069800
2010-03-09,6864.419921875,6874.1201171875,6830.97998046875,6868.31982421875,6868.31982421875,63240000
2010-03-10,6876.22998046875,6891.81982421875,6845.93994140625,6873.58984375,6873.58984375,51849400
2010-03-11,6860.02978515625,6881.77001953125,6827.9501953125,6851.72998046875,6851.72998046875,56441000
2010-03-12,6867.0400390625,6872.990234375,6825.33984375,6836.60009765625,6836.60009765625,53204400
2010-03-15,6832.2001953125,6856.31005859375,6821.58984375,6825.10009765625,6825.10009765625,60436000
2010-03-16,6860.919921875,6886.169921875,6854.490234375,6874.43017578125,6874.43017578125,53434100
2010-03-17,6900.93994140625,6913.18017578125,6879.35986328125,6892.009765625,6892.009765625,56049300
2010-03-18,6876.91015625,6900.52001953125,6874.0400390625,6897.740234375,6897.740234375,44951000
2010-03-19,6938.5,6943.52978515625,6866.3701171875,6880.759765625,6880.759765625,156156800
2010-03-22,6846.64990234375,6867.5,6797.669921875,6866.43017578125,6866.43017578125,54797600
2010-03-23,6869.5,6917.4501953125,6860.85009765625,6877.16015625,6877.16015625,47478900
2010-03-24,6898.52978515625,6904.68017578125,6841.5,6879.9501953125,6879.9501953125,43725000
2010-03-25,6884.47998046875,6904.5400390625,6871.3701171875,6894.169921875,6894.169921875,45634200
2010-03-26,6886.0,6892.509765625,6822.669921875,6838.9501953125,6838.9501953125,45237800
2010-03-29,6847.10009765625,6860.41015625,6821.990234375,6850.580078125,6850.580078125,38726900
2010-03-30,6882.6298828125,6904.60009765625,6867.7900390625,6871.419921875,6871.419921875,71480200
2010-03-31,6870.2099609375,6906.60986328125,6847.39013671875,6873.3701171875,6873.3701171875,56612200
2010-04-01,6876.93994140625,6900.68017578125,6857.6298828125,6888.919921875,6888.919921875,53124500
2010-04-06,6928.31982421875,6934.419921875,6860.14990234375,6886.2099609375,6886.2099609375,57649400
2010-04-07,6882.85009765625,6885.919921875,6841.9599609375,6843.490234375,6843.490234375,51730100
2010-04-08,6808.419921875,6814.830078125,6753.830078125,6791.009765625,6791.009765625,64052100
